index,APROVA,FRETE,UF,VALOR,DESCONTO,COND_PAGTO,CONTROLE,PERC
1766,1,C,BA,297.5,51.39,0.5,-4.75,76.92
1767,1,C,PR,703.3,54.67,21.0,-7.52,0.0
1768,1,C,BA,118.45000000000002,51.83,21.0,-5.7,38.1
1769,1,C,BA,1021.09,55.05,21.0,-0.99,0.0
1770,1,C,BA,276.9625,55.88,21.0,-10.05,24.39
1771,1,C,SP,3884.96,55.63,17.5,-6.18,0.0
1772,1,C,MG,1081.25,54.89,17.5,-7.27,0.0
1773,1,C,SP,140.8255,52.06,21.0,-0.13,0.0
1774,1,C,PA,239.25575,54.71,19.25,-6.68,19.8
1775,1,C,SP,579.15075,48.41,21.0,0.21,71.05
1776,1,C,BA,671.105,56.07,21.0,-11.58,44.92
1777,1,C,SP,147.725,52.56,17.5,-3.25,24.0
1778,1,C,BA,445.8375,57.57,21.0,-12.21,0.0
1779,1,C,SP,229.687,54.52,21.0,-8.71,33.93
1780,1,C,SP,367.806,56.73,21.0,-11.15,25.0
1781,1,C,SE,347.03775,56.56,21.0,-11.85,52.63
1782,1,C,GO,294.5800000000001,60.95,21.0,-15.59,0.0
1783,1,C,MT,397.435,57.18,19.25,-9.67,0.0
1784,1,C,RS,217.94700000000003,52.62,0.5,-6.5,50.0
1785,1,C,SP,383.25,57.13,28.0,-8.86,0.0
1786,1,C,SP,637.3275,55.08,17.5,-12.53,58.82
1787,1,C,RS,749.268,57.65,21.0,-15.47,49.86
1788,1,C,MG,302.45,60.12,7.0,-18.19,0.0
1789,1,C,SP,146.39875,55.53,21.0,-10.34,0.0
1790,1,C,SP,277.35575,50.87,21.0,0.3,0.0
1791,1,C,GO,745.4100000000002,50.26,21.0,-6.08,100.0
1792,1,C,SP,1777.4255,56.75,21.0,-14.89,51.16
1793,1,C,SP,1317.2,54.03,21.0,-9.69,53.9
1794,1,C,MT,3584.183750000001,59.75,21.0,-15.5,17.4
1795,1,C,SP,205.92825,55.73,21.0,-8.03,0.0
1796,1,C,PR,499.92399999999986,57.3,21.0,-13.05,42.03
1797,1,F,RS,710.25,51.87,30.0,-7.61,89.04
1798,1,C,MG,1156.11475,58.84,0.5,-17.24,56.31
1799,1,C,PR,450.0835,57.3,21.0,-12.17,20.63
1800,1,C,PR,334.33875,57.3,21.0,-15.85,84.75
1801,1,C,PR,372.722,57.3,21.0,-14.97,55.47
1802,1,C,SP,150.88049999999996,48.02,30.0,3.97,47.27
1803,1,C,SP,256.17125,51.13,0.5,-3.86,81.12
1804,1,C,PR,1441.7105,57.3,21.0,-13.36,50.88
1805,1,C,CE,1127.005,51.88,21.0,-8.01,87.3
1806,1,C,PR,373.9945,57.3,21.0,-12.48,21.98
1807,1,C,MT,197.27700000000002,57.01,0.5,-10.37,0.0
1808,1,C,SP,494.26249999999993,56.68,21.0,-9.53,0.0
1809,1,C,MA,287.05325,48.41,21.0,10.4,0.0
1810,1,C,SP,138.134,56.04,17.5,-10.65,0.0
1811,1,C,GO,1312.125,52.62,21.0,3.93,0.0
1812,1,C,BA,160.621,51.99,21.0,-0.62,0.0
1813,1,C,RJ,107.57225,50.28,30.0,3.48,12.82
1814,1,C,SP,511.11300000000006,53.07,21.0,-6.32,44.78
1815,1,C,SP,208.28575000000004,48.12,30.0,6.41,20.37
1816,1,C,SP,104.1955,45.18,30.0,10.61,27.78
1817,1,C,MT,1404.6345,59.63,21.0,-15.34,29.06
1818,1,C,SP,514.03825,52.93,21.0,-4.27,51.55
1819,1,C,MG,560.9300000000002,58.83,0.5,-17.35,38.02
1820,1,C,SP,140.031,47.43,30.0,4.24,42.62
1821,1,C,CE,84.185,53.92,21.0,-1.21,0.0
1822,1,C,MT,1759.23375,59.94,21.0,-14.5,0.0
1823,1,C,SP,201.2095,53.27,19.25,-8.16,53.03
1824,1,C,SC,481.4375,48.41,17.5,5.02,0.0
1825,1,C,SP,1808.1,54.49,21.0,-3.27,0.0
1826,1,C,MS,866.58875,58.18,21.0,-13.61,0.0
1827,1,C,MS,487.42800000000005,58.54,21.0,-13.76,0.0
1828,1,C,RJ,456.185,59.75,22.5,-15.03,28.57
1829,1,C,MS,200.94625,54.78,19.25,-5.9,0.0
1830,1,F,SP,181.3735,53.41,21.0,-5.27,28.57
1831,1,C,RJ,150.6925,50.54,30.0,1.11,7.58
1832,1,F,SP,87.825,51.52,14.0,0.31,0.0
1833,1,C,RJ,89.72825,53.9,30.0,-11.34,92.86
1834,1,C,MT,432.67725000000013,57.08,19.25,-12.57,51.04
1835,1,C,RJ,108.11925,50.81,30.0,-2.41,48.39
1836,1,C,SP,103.4425,44.65,30.0,15.35,23.81
1837,1,C,SP,97.27525,47.75,30.0,8.22,26.47
1838,1,C,PR,4433.475,54.93,21.0,-5.05,0.0
1839,1,C,SP,263.6795,49.32,30.0,2.84,56.34
1840,1,C,SP,138.9735,48.66,30.0,2.2,67.83
1841,1,C,SP,87.02600000000001,42.1,30.0,17.38,11.11
1842,1,C,PR,8616.25,55.63,21.0,-6.74,0.0
1843,1,C,SP,1980.175,55.15,21.0,-11.12,45.61
1844,1,C,GO,105.77750000000002,58.27,21.0,-8.17,0.0
1845,1,C,SP,3954.565,55.41,21.0,-5.76,0.0
1846,1,C,RJ,188.0475,50.6,30.0,0.38,0.0
1847,1,C,SP,2923.395,50.94,21.0,4.08,0.0
1848,1,C,RJ,196.21025,50.52,30.0,-1.42,51.95
1849,1,C,RJ,131.248,50.75,30.0,0.71,13.04
1850,1,C,GO,411.7,54.34,21.0,-1.46,0.0
1851,1,C,SE,198.87900000000002,48.41,21.0,6.08,0.0
1852,1,C,ES,229.205,55.88,21.0,-6.44,68.97
1853,1,C,MT,275.4,52.91,21.0,-8.03,55.0
1854,1,C,TO,234.025,51.53,21.0,-6.39,77.01
1855,1,F,SP,242.47475,53.55,21.0,-3.45,0.0
1856,1,C,DF,795.3,54.89,17.5,-7.27,0.0
1857,1,C,SP,657.04575,54.78,21.0,-4.33,0.0
1858,1,C,SP,217.2475,58.05,21.0,-11.75,0.0
1859,1,C,PR,651.471,54.01,21.0,-3.75,0.0
1860,1,C,PR,280.3,54.46,21.0,-6.03,0.0
1861,1,C,SP,1004.4375,58.07,0.5,-14.3,24.0
1862,1,C,SP,967.85525,53.75,21.0,-6.23,20.67
1863,1,F,TO,121.96575,53.37,0.5,-8.45,66.67
1864,1,C,SP,724.95,58.81,21.0,-13.93,0.0
1865,1,C,SP,257.69325,53.0,14.0,-7.1,46.51
1866,1,C,BA,136.2725,56.19,21.0,-12.95,89.66
1867,1,C,CE,131.03725,52.07,21.0,-1.13,0.0
1868,1,C,CE,131.03725,52.07,21.0,-1.13,0.0
1869,1,C,CE,2493.24,51.68,21.0,-3.03,45.2
1870,1,C,CE,131.03725,52.07,21.0,-1.13,0.0
1871,1,C,BA,2671.0025,58.77,21.0,-14.72,35.04
1872,1,C,RS,306.5320000000001,57.09,21.0,-5.35,0.0
1873,1,C,SP,360.30725,56.31,21.0,-12.16,50.0
1874,1,C,SP,189.46,51.08,17.5,-7.05,86.67
1875,1,C,SP,375.0,57.38,21.0,-9.45,0.0
1876,1,C,MT,3430.925,56.26,21.0,-8.52,63.09
1877,1,C,BA,187.345,53.74,21.0,-0.35,0.0
1878,1,C,SP,367.49725,55.13,21.0,-9.97,34.19
1879,1,C,SP,140.975,54.05,19.25,-12.32,90.91
1880,1,C,SP,195.08725,52.56,21.0,-6.19,48.39
1881,1,C,BA,12683.0875,58.07,21.0,-15.92,52.93
1882,1,C,SP,2825.0,54.23,17.5,-1.41,0.0
1883,1,C,PR,726.9075,58.86,21.0,-14.61,39.74
1884,1,C,SP,153.0,54.15,21.0,-4.75,0.0
1885,1,C,RS,523.4,49.45,14.0,-1.37,59.09
1886,1,C,PE,527.635,50.51,19.25,-5.4,75.0
1887,1,C,SP,1177.7575000000004,55.42,21.0,-9.29,17.02
1888,1,C,SP,261.25,53.28,21.0,-0.54,0.0
1889,1,C,GO,294.5800000000001,60.95,21.0,-15.59,0.0
1890,1,C,SP,452.60250000000013,54.4,21.0,-8.03,35.85
1891,1,C,SP,225.375,50.39,21.0,-6.33,100.0
1892,1,C,ES,438.84425,57.18,21.0,-11.36,27.47
1893,1,C,SP,1901.856,58.03,0.5,-11.07,0.0
1894,1,C,SP,297.0,53.84,21.0,0.29,0.0
1895,1,C,SP,386.125,54.9,21.0,-12.3,56.0
1896,1,C,SP,230.88425,54.81,21.0,-8.32,0.0
1897,1,C,RS,1021.2537500000003,57.24,21.0,-14.94,51.11
1898,1,C,MA,202.7,51.99,21.0,-1.69,32.56
1899,1,C,MT,1567.951,58.87,21.0,-12.49,9.76
1900,1,C,RS,146.82625000000004,51.99,21.0,0.1,16.67
1901,1,C,RN,474.96625000000006,50.06,0.5,-5.14,87.23
1902,1,C,SP,749.4989999999999,54.61,21.0,-5.97,0.0
1903,1,C,RS,295.92275,50.85,21.0,-5.6,66.67
1904,1,C,SP,84.16975,53.93,28.0,-5.72,0.0
1905,1,C,GO,390.02875,55.15,21.0,-6.53,0.0
1906,1,C,RS,539.68525,52.52,14.0,-7.99,58.82
1907,1,C,SP,217.90000000000003,52.36,21.0,-4.68,46.51
1908,1,C,BA,274.5875,56.17,21.0,-12.33,64.52
1909,1,C,SP,110.764,51.05,17.5,-7.58,100.0
1910,1,C,SP,322.95,51.55,0.5,-5.89,64.19
1911,1,C,SC,871.6949999999998,54.73,21.0,-6.57,0.0
1912,1,C,GO,85.2,55.28,21.0,-8.88,0.0
1913,1,C,BA,840.0,56.22,0.5,-9.53,0.0
1914,1,C,SP,547.5,49.51,21.0,7.22,0.0
1915,1,C,GO,1413.02,56.63,21.0,-4.66,0.0
1916,1,C,SP,306.5175000000001,55.2,21.0,-5.93,5.92
1917,1,C,MT,2072.0,53.26,21.0,-2.34,0.0
1918,1,C,SC,590.337,48.41,17.5,3.2,17.03
1919,1,C,BA,345.5975,56.46,21.0,-8.09,0.0
1920,1,C,SP,203.12775,51.89,14.0,-3.78,26.32
1921,1,C,SP,237.617,55.08,21.0,-10.54,29.35
1922,1,C,SP,184.482,53.62,21.0,-7.12,32.89
1923,1,C,SP,242.158,52.76,21.0,-5.95,44.3
1924,1,C,SP,140.9775,61.19,21.0,-20.83,0.0
1925,1,C,SP,446.45775,52.77,21.0,-6.39,40.34
1926,1,C,SP,243.90725,51.08,0.5,-2.39,42.25
1927,1,C,SP,334.275,53.33,21.0,-6.41,41.67
1928,1,C,SP,714.5550000000002,54.3,21.0,-7.38,28.94
1929,1,C,SP,1131.455,56.17,14.0,-11.78,35.02
1930,1,C,SP,1637.9089999999999,54.17,21.0,-8.15,44.75
1931,1,C,SP,772.57775,51.99,21.0,-1.02,0.0
1932,1,C,MS,280.766,57.34,21.0,-7.65,0.0
1933,1,C,PR,3617.9,59.05,21.0,-15.06,48.39
1934,1,C,MS,1317.2725,58.23,21.0,-10.96,9.01
1935,1,C,SP,199.553,50.61,17.5,-3.52,0.0
1936,1,F,MT,355.3585,49.03,0.5,1.92,45.32
1937,1,C,BA,789.0350000000002,56.41,21.0,-12.12,36.39
1938,1,C,RS,159.00375,48.41,19.25,-0.56,77.78
1939,1,C,SP,178.57075,50.06,21.0,4.83,0.0
1940,1,C,PR,278.4555,54.44,17.5,-7.33,75.47
1941,1,F,PA,126.87625,48.92,21.0,-2.6,100.0
1942,1,C,PR,211.7745,49.03,0.5,0.27,43.48
1943,1,C,RJ,448.17525,57.55,22.5,-14.65,32.97
1944,1,C,CE,1435.72,55.92,21.0,-11.63,66.19
1945,1,C,SE,185.98425,53.1,21.0,-2.14,22.73
1946,1,C,SP,617.885,55.09,21.0,-10.28,34.48
1947,1,C,RS,876.6469999999999,56.45,0.5,-5.75,12.3
1948,1,C,BA,391.78,57.94,21.0,-10.27,0.0
1949,1,C,SP,380.556,52.06,21.0,-1.41,0.0
1950,1,C,PE,424.44799999999987,50.56,0.5,4.28,0.0
1951,1,C,CE,611.202,55.79,21.0,-11.42,52.42
1952,1,C,SP,99.1675,52.06,21.0,-2.4,0.0
1953,1,C,SP,213.10875,52.16,21.0,-7.19,75.0
1954,1,C,SP,159.945,53.39,21.0,-1.43,0.0
1955,1,F,SP,100.7435,54.87,17.5,-8.1,40.0
1956,1,C,PR,250.03900000000004,57.75,21.0,-9.38,0.0
1957,1,C,SP,276.817,49.47,19.25,1.16,35.82
1958,1,C,MS,410.00325,57.03,21.0,-8.84,0.0
1959,1,C,SP,489.38325,51.89,14.0,-3.78,26.32
1960,1,C,RJ,515.13,56.84,21.0,-10.37,0.0
1961,1,C,SP,101.37749999999998,55.63,28.0,-0.53,0.0
1962,1,C,SP,73.0125,55.64,21.0,-0.69,0.0
1963,1,C,BA,119.48999999999998,57.86,21.0,-6.42,0.0
1964,1,C,SP,163.45,55.45,28.0,-0.5,0.0
1965,1,C,SP,67.60625,55.6,21.0,-0.52,0.0
1966,1,C,SP,282.79,48.41,19.25,1.41,38.76
1967,1,C,SP,175.39525,52.94,17.5,-5.42,24.79
1968,1,C,SE,17730.2535,57.5,21.0,-13.81,52.38
1969,1,C,PB,489.375,54.14,21.0,-3.74,0.0
1970,1,C,SP,548.641,53.41,21.0,-6.87,22.12
1971,1,C,SP,548.1485,53.92,21.0,-6.87,23.4
1972,1,C,CE,161.0625,50.39,21.0,-6.33,100.0
1973,1,C,SE,1688.8927500000002,57.69,21.0,-14.98,38.46
1974,1,C,RS,987.1625,48.41,21.0,5.02,0.0
1975,1,C,SP,8330.277250000001,53.75,17.5,-10.99,82.14
1976,1,C,RS,560.1709999999999,52.1,21.0,-5.81,49.18
1977,1,C,CE,675.5319999999998,51.32,21.0,-1.74,86.32
1978,1,C,SE,2594.5065,57.7,21.0,-13.9,27.83
1979,1,C,SP,83.805,53.06,21.0,-2.48,0.0
1980,1,C,RS,1375.5700000000004,49.46,21.0,1.44,26.02
1981,1,C,SC,159.382,54.0,21.0,-8.44,39.13
1982,1,C,RS,1027.1395,56.77,21.0,-11.22,48.06
1983,1,C,SP,202.0615,48.41,14.0,0.75,62.5
1984,1,C,SP,212.725,52.98,21.0,-7.08,42.86
1985,1,C,PR,5656.43975,58.89,21.0,-12.43,0.0
1986,1,C,SP,136.0425,54.67,19.25,-8.26,55.88
1987,1,C,BA,1856.6585,55.88,21.0,-10.86,34.96
1988,1,C,ES,169.93025,55.86,19.25,-9.84,80.0
1989,1,C,CE,1545.315,53.02,21.0,-3.02,0.0
1990,1,C,CE,501.63125000000014,55.57,0.5,-13.67,76.92
1991,1,C,SP,148.52474999999995,49.47,21.0,1.68,12.0
1992,1,C,RS,187.81775,56.32,21.0,-10.42,22.92
1993,1,C,MT,3025.44325,59.71,21.0,-17.21,43.9
1994,1,C,SE,127.625,52.63,21.0,-6.97,51.72
1995,1,C,SP,150.8,53.92,21.0,-11.67,77.57
1996,1,C,RS,142.7,54.24,21.0,-8.9,32.43
1997,1,C,RS,263.25825,57.75,21.0,-10.05,0.0
1998,1,C,BA,332.625,53.17,21.0,-6.78,34.35
1999,1,C,PE,201.73575,49.96,21.0,2.35,42.31
2000,1,C,MS,311.43125,59.6,21.0,-15.66,0.0
2001,1,C,SP,167.265,48.93,0.5,4.26,0.0
2002,1,C,MS,342.06375,59.04,21.0,-15.03,0.0
2003,1,C,RJ,1624.4712500000005,59.57,21.0,-18.59,42.88
2004,1,C,SP,172.95999999999995,53.09,19.25,-6.0,29.79
2005,1,C,RJ,9095.3665,60.68,21.0,-17.86,0.0
2006,1,C,RJ,12622.36725,59.67,21.0,-18.48,35.68
2007,1,C,SP,157.06375,54.28,21.0,-2.99,0.0
2008,1,C,SP,779.45,53.86,21.0,-7.32,33.57
2009,1,C,SP,635.5854999999998,54.28,17.5,-8.34,59.81
2010,1,C,BA,2815.8035,51.04,21.0,1.66,42.74
2011,1,C,BA,918.62125,54.07,21.0,-8.67,54.83
2012,1,C,BA,153.51,56.07,21.0,-8.42,0.0
2013,1,C,SP,238.604,51.95,17.5,-6.27,74.68
2014,1,C,SP,540.05375,52.65,19.25,-1.59,0.0
2015,1,C,BA,349.416,54.13,21.0,-8.11,50.54
2016,1,C,GO,4648.025,50.73,21.0,8.4,0.0
2017,1,C,AL,138.125,49.84,21.0,-2.98,68.29
2018,1,C,SC,310.625,55.45,21.0,-7.03,0.0
2019,1,C,SP,71.968,55.72,21.0,-6.21,0.0
2020,1,C,SC,503.37500000000006,55.1,21.0,-5.31,0.0
2021,1,C,RS,311.5245,51.05,0.5,-5.45,58.64
2022,1,C,SP,94.575,53.33,21.0,-11.88,100.0
2023,1,C,SP,1183.2375,54.63,21.0,-9.53,42.32
2024,1,C,SC,580.35625,55.69,21.0,-6.56,0.0
2025,1,C,RS,337.707,56.31,21.0,-8.98,25.76
2026,1,C,AL,85.5,45.59,21.0,14.36,0.0
2027,1,C,SC,2401.83375,51.47,17.5,-7.21,86.7
2028,1,C,SP,446.0275,55.64,21.0,-6.43,0.0
2029,1,C,SP,687.63,54.07,21.0,-8.77,40.96
2030,1,C,SP,153.61950000000004,48.41,0.5,6.55,28.57
2031,1,C,AL,140.75,54.75,21.0,-7.79,0.0
2032,1,C,SP,230.949,53.63,14.0,5.58,0.0
2033,1,C,SP,258.5765,53.03,21.0,-7.66,71.05
2034,1,C,PR,253.83,55.91,21.0,-5.76,0.0
2035,1,C,SP,86.74325,54.55,28.0,-5.2,0.0
2036,1,C,BA,728.8,56.94,21.0,-10.95,2.34
2037,1,C,CE,272.00025,50.81,21.0,-1.48,56.93
2038,1,C,PR,252.1735,58.71,21.0,-12.35,0.0
2039,1,C,PE,817.4624999999999,58.74,21.0,-13.43,8.51
2040,1,C,AL,1861.425,58.83,21.0,-13.63,7.79
2041,1,C,SP,1239.51975,54.92,21.0,-10.05,52.99
2042,1,C,SP,268.0565,53.8,17.5,-7.01,53.93
2043,1,C,PE,172.87900000000002,51.0,21.0,0.78,0.0
2044,1,C,MA,1782.8044999999993,53.45,21.0,-9.6,58.26
2045,1,C,SP,104.03549999999998,47.9,30.0,8.84,34.25
2046,1,C,SP,129.52375,48.56,30.0,4.68,15.32
2047,1,C,SP,102.789,46.22,30.0,8.86,47.62
2048,1,C,BA,214.3725,57.98,21.0,-13.65,28.57
2049,1,C,MG,207.77249999999995,53.42,21.0,-2.72,28.0
2050,1,C,SP,136.95,46.72,30.0,9.37,36.86
2051,1,C,BA,707.7955,56.29,21.0,-9.17,0.0
2052,1,C,SP,98.238,47.09,30.0,11.01,17.62
2053,1,C,SP,306.475,53.37,0.5,-4.45,21.82
2054,1,C,RJ,111.30725,50.6,30.0,1.61,6.33
2055,1,C,BA,826.61675,52.62,21.0,-1.09,41.0
2056,1,C,RJ,151.5925,48.4,30.0,4.2,11.54
2057,1,C,SP,186.959,44.28,30.0,15.52,17.06
2058,1,C,SP,3813.884750000001,55.79,21.0,-10.14,26.52
2059,1,C,SP,155.52425,46.46,30.0,8.46,47.03
2060,1,C,SP,205.378,46.91,30.0,9.05,0.0
2061,1,C,SP,146.7375,53.51,21.0,-3.61,0.0
2062,1,C,MS,2695.2140000000004,58.71,21.0,-15.76,47.94
2063,1,C,RS,489.06975,54.41,0.5,-3.26,0.0
2064,1,C,SP,118.29175,48.41,14.0,7.05,0.0
2065,1,C,RJ,154.56074999999996,51.62,30.0,-1.62,0.0
2066,1,C,RJ,375.244,54.6,17.5,-4.42,0.0
2067,1,C,BA,10780.12,57.87,21.0,-15.2,56.48
2068,1,C,SP,3208.6974999999993,55.67,21.0,-11.09,50.44
2069,1,C,SP,323.6955,51.66,17.5,-4.94,69.31
2070,1,C,CE,277.333,52.2,0.5,-2.69,84.72
2071,1,C,MG,203.23775,57.87,19.25,-11.9,0.0
2072,1,C,SP,176.71775,51.96,21.0,-0.48,0.0
2073,1,C,RJ,263.41675,50.58,30.0,0.3,2.88
2074,1,C,SP,190.5,53.6,21.0,-4.77,0.0
2075,1,C,SP,85.39574999999998,44.34,30.0,19.74,64.89
2076,1,C,ES,399.89475,58.84,19.25,-10.1,0.0
2077,1,C,SP,140.287,46.37,30.0,9.52,19.93
2078,1,C,SP,618.125,53.71,21.0,-8.63,47.06
2079,1,C,SP,264.18625,52.56,0.5,-6.27,49.26
2080,1,C,PR,143.29,58.56,21.0,-13.88,0.0
2081,1,C,SP,139.87375,48.61,30.0,5.04,2.47
2082,1,C,SP,668.625,54.12,21.0,-9.94,62.75
2083,1,C,SP,417.65,53.85,21.0,-7.51,47.62
2084,1,C,PE,197.50325,53.52,21.0,-2.3,25.64
2085,1,C,BA,307.4275,54.05,21.0,-5.56,0.0
2086,1,C,RJ,152.145,49.15,30.0,4.56,7.04
2087,1,C,SP,121.81825000000002,47.28,30.0,7.75,0.0
2088,1,C,SP,734.525,54.07,21.0,-7.79,48.55
2089,1,C,SP,1966.65,52.72,17.5,-1.01,0.0
2090,1,C,RJ,352.9755,50.79,30.0,0.37,8.63
2091,1,C,PR,758.475,56.35,21.0,-0.14,0.0
2092,1,C,RJ,225.9435,50.88,30.0,-0.21,8.9
2093,1,C,SP,2110.0,55.85,21.0,-11.57,47.18
2094,1,C,SP,199.96900000000002,52.56,21.0,-6.39,42.17
2095,1,F,SP,92.725,50.03,17.5,11.26,0.0
2096,1,C,SP,135.3775,52.52,21.0,-3.93,0.0
2097,1,C,SP,608.4077500000002,55.42,21.0,-10.71,36.0
2098,1,C,SP,176.975,52.57,21.0,-7.27,55.38
2099,1,C,PR,1045.149,57.46,21.0,-15.55,61.81
2100,1,C,SP,144.892,52.29,21.0,-3.82,39.29
2101,1,C,SP,158.901,52.72,21.0,-4.12,26.67
2102,1,C,SP,165.0,55.19,17.5,-4.19,0.0
2103,1,C,SP,3349.8535,57.48,21.0,-9.06,30.69
2104,1,C,SP,387.065,53.74,21.0,-0.19,0.0
2105,1,C,SP,6444.133000000001,57.86,21.0,-10.92,36.23
2106,1,C,SP,287.745,58.53,21.0,-9.93,0.0
2107,1,C,SE,555.1675,55.37,21.0,-8.14,28.41
2108,1,C,BA,5622.67175,57.45,21.0,-12.45,45.0
2109,1,C,SP,158.5725,56.62,0.5,-5.5,0.0
2110,1,C,PR,3999.2925000000014,50.43,21.0,6.89,0.0
2111,1,C,RS,112.31775,52.57,0.5,0.93,0.0
2112,1,C,RS,1023.2999999999997,54.26,21.0,-1.56,0.0
2113,1,C,PB,1209.75,53.9,21.0,-0.78,0.0
2114,1,C,SP,143.5725,47.62,30.0,10.13,11.62
2115,1,C,SP,438.19025,56.3,21.0,-7.55,0.0
2116,1,C,RJ,156.02875,50.53,30.0,2.5,14.06
2117,1,C,ES,93.86075,51.6,30.0,-0.71,28.95
2118,1,C,SP,240.21875,56.69,14.0,-5.31,0.0
2119,1,C,SP,110.96575,47.76,30.0,9.23,14.29
2120,1,C,SP,160.387,55.32,17.5,-2.77,0.0
2121,1,C,SE,321.172,54.4,21.0,-13.91,48.78
2122,1,C,SP,91.603,46.85,30.0,11.11,0.0
2123,1,C,SP,87.79799999999999,47.88,30.0,6.16,31.25
2124,1,C,SP,93.4,50.76,20.0,6.62,9.18
2125,1,C,SP,1315.5695,57.89,21.0,-11.87,32.99
2126,1,C,SP,158.901,54.09,21.0,-4.12,26.67
2127,1,C,RJ,149.1505,52.42,30.0,-0.55,6.67
2128,1,C,SP,150.49725,45.59,30.0,14.7,21.88
2129,1,C,CE,953.9695,56.75,21.0,-12.7,80.0
2130,1,C,SP,163.685,48.68,30.0,10.33,27.27
2131,1,C,RS,215.4735,53.44,21.0,-5.14,32.61
2132,1,C,SP,279.49575,48.11,30.0,8.17,26.64
2133,1,C,MA,276.71325,51.99,21.0,-3.22,65.79
2134,1,C,PR,278.583,52.36,21.0,-5.86,83.33
2135,1,C,MG,359.275,56.06,21.0,-6.14,0.0
2136,1,C,SP,102.21575,47.4,30.0,12.12,25.81
2137,1,C,SP,131.15125,45.81,30.0,13.39,37.8
2138,1,C,MG,307.99525,59.91,21.0,-14.67,0.0
2139,1,C,RJ,1043.96,60.8,21.0,-13.91,0.0
2140,1,C,MS,398.8275,59.13,0.5,-13.18,0.0
2141,1,C,RJ,3715.2475,59.85,21.0,-13.04,0.0
2142,1,C,SP,420.315,53.9,21.0,-4.58,30.6
2143,1,C,PB,147.825,52.21,21.0,1.99,0.0
2144,1,C,PB,112.5,49.11,21.0,7.27,0.0
2145,1,C,SP,558.575,60.71,21.0,-13.97,0.0
2146,1,C,PB,275.3725,56.29,21.0,-10.97,55.36
2147,1,C,RS,237.0,55.22,21.0,-8.85,50.0
2148,1,C,SP,418.945,55.34,21.0,-8.19,64.62
2149,1,C,SP,277.025,53.72,21.0,-3.88,32.79
2150,1,C,SP,674.125,57.51,21.0,-9.8,20.55
2151,1,C,MT,540.50725,45.96,0.5,1.11,45.75
2152,1,C,ES,342.7,60.1,19.25,-8.45,0.0
2153,1,C,RS,201.94,51.99,17.5,1.05,0.0
2154,1,C,BA,2702.0,58.66,21.0,-12.6,62.89
2155,1,C,SP,158.88,56.54,21.0,-7.36,0.0
2156,1,C,SP,5050.56875,57.25,25.0,-11.39,42.46
2157,1,C,CE,516.25125,56.55,21.0,-12.82,86.96
2158,1,C,BA,564.33,57.07,21.0,-6.6,0.0
2159,1,C,AL,267.75,59.26,21.0,-13.72,0.0
2160,1,C,RS,201.625,48.41,21.0,6.43,66.67
2161,1,C,SP,620.2605,53.65,0.5,-4.25,32.11
2162,1,C,PB,930.2875,57.79,0.5,-8.19,0.0
2163,1,C,SP,483.3537500000001,58.38,28.0,-9.58,0.0
2164,1,C,SP,238.76425,55.78,21.0,-5.09,0.0
2165,1,C,AL,1493.75,58.52,21.0,-12.35,16.98
2166,1,C,CE,348.19125,51.51,21.0,9.91,0.0
2167,1,C,SP,971.3417499999997,56.27,17.5,-6.14,0.0
2168,1,C,MA,161.5235,53.39,19.25,-6.67,71.43
2169,1,C,SP,308.36275,53.49,21.0,-7.31,54.49
2170,1,C,SP,299.1,54.46,21.0,-8.9,63.64
2171,1,C,CE,1314.2320000000002,52.92,21.0,1.25,0.0
2172,1,C,SP,115.49925,54.91,21.0,-3.51,0.0
2173,1,C,SP,577.6822500000002,54.98,21.0,-7.77,50.51
2174,1,C,PR,908.2575,58.71,21.0,-9.42,0.0
2175,1,C,SP,322.23225,54.53,14.0,-3.39,43.96
2176,1,C,SP,92.8,51.28,21.0,2.17,0.0
2177,1,F,SP,123.895,53.45,0.5,-1.3,0.0
2178,1,C,SP,201.2,55.57,21.0,-7.57,68.29
2179,1,C,RJ,10984.956,59.07,22.5,-13.91,27.93
2180,1,C,SP,166.06575,52.76,21.0,-1.76,32.26
2181,1,C,SP,162.6,52.82,19.25,-8.25,100.0
2182,1,C,SP,168.16649999999996,49.47,21.0,6.61,11.76
2183,1,C,SP,489.72475000000014,53.41,21.0,-4.37,33.33
2184,1,C,SP,278.46500000000003,52.2,21.0,-0.94,17.95
2185,1,C,SP,153.93925000000004,52.41,21.0,-0.63,44.44
2186,1,C,SP,159.16925,50.33,0.5,-6.13,44.05
2187,1,C,SP,193.1605,53.8,21.0,-4.92,33.33
2188,1,C,PB,696.675,51.76,0.5,-1.29,57.59
2189,1,C,SC,1014.11875,49.92,17.5,8.06,46.85
2190,1,C,PR,348.75,54.77,21.0,-9.13,42.86
2191,1,C,RJ,1481.2775,54.53,17.5,-8.01,66.91
2192,1,C,SC,838.9,54.99,21.0,-10.11,77.39
2193,1,C,PR,719.85,54.28,21.0,-9.28,61.64
2194,1,C,MG,145.95,50.71,21.0,1.56,25.64
2195,1,C,MG,741.37,57.79,0.5,-11.74,27.49
2196,1,C,BA,450.375,58.07,21.0,-8.1,0.0
2197,1,C,SP,172.125,58.68,21.0,-12.15,0.0
2198,1,C,BA,194.8175,57.87,21.0,-5.44,76.92
2199,1,C,RS,157.878,51.99,21.0,3.2,0.0
